state,pollster_rating_name,pollscore,candidate_name,pct,sample_size,start_date,end_date,days_to_election,recency_weight,total_weight,pollster_reliability_adjustment
Wisconsin,Morning Consult,-0.3,Donald Trump,46,702,2/12/24,2/18/24,261,0.0038314176245210726,-0.8068965517241379,-0.1
South Carolina,Emerson College,-1.1,Joe Biden,36.7,1197,2/14/24,2/16/24,263,0.0038022813688212928,-5.006463878326996,-0.2
South Carolina,Emerson College,-1.1,Donald Trump,50.6,1197,2/14/24,2/16/24,263,0.0038022813688212928,-5.006463878326996,-0.2
Pennsylvania,Emerson College,-1.1,Joe Biden,42.9,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Pennsylvania,Emerson College,-1.1,Donald Trump,45.1,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Pennsylvania,Emerson College,-1.1,Joe Biden,36.8,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Pennsylvania,Emerson College,-1.1,Donald Trump,41.5,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Pennsylvania,Emerson College,-1.1,Robert F. Kennedy,7.6,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Pennsylvania,Emerson College,-1.1,Cornel West,1.6,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Pennsylvania,Emerson College,-1.1,Jill Stein,0.9,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Pennsylvania,Emerson College,-1.1,Kamala Harris,39.5,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Pennsylvania,Emerson College,-1.1,Donald Trump,49.2,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Pennsylvania,Emerson College,-1.1,Gavin Newsom,33.2,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Pennsylvania,Emerson College,-1.1,Donald Trump,48.4,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
North Carolina,Emerson College,-1.1,Joe Biden,43.7,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
North Carolina,Emerson College,-1.1,Donald Trump,46.6,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
North Carolina,Emerson College,-1.1,Joe Biden,36.7,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
North Carolina,Emerson College,-1.1,Donald Trump,45.9,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
North Carolina,Emerson College,-1.1,Robert F. Kennedy,4.9,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
North Carolina,Emerson College,-1.1,Cornel West,1,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
North Carolina,Emerson College,-1.1,Jill Stein,0.9,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
North Carolina,Emerson College,-1.1,Kamala Harris,40.7,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
North Carolina,Emerson College,-1.1,Donald Trump,49.9,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
North Carolina,Emerson College,-1.1,Gavin Newsom,34,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
North Carolina,Emerson College,-1.1,Donald Trump,49.2,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Georgia,Emerson College,-1.1,Joe Biden,41.6,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Georgia,Emerson College,-1.1,Donald Trump,47.9,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Georgia,Emerson College,-1.1,Joe Biden,36.2,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Georgia,Emerson College,-1.1,Donald Trump,45,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Georgia,Emerson College,-1.1,Robert F. Kennedy,5.9,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Georgia,Emerson College,-1.1,Cornel West,1.4,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Georgia,Emerson College,-1.1,Jill Stein,0.7,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Georgia,Emerson College,-1.1,Kamala Harris,41.2,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Georgia,Emerson College,-1.1,Donald Trump,51,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Georgia,Emerson College,-1.1,Gavin Newsom,32.2,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Georgia,Emerson College,-1.1,Donald Trump,50.5,1000,2/14/24,2/16/24,263,0.0038022813688212928,-4.182509505703422,-0.2
Montana,SurveyUSA,-1.3,Joe Biden,29,549,2/12/24,2/15/24,264,0.003787878787878788,-2.703409090909091,-0.3
Montana,SurveyUSA,-1.3,Donald Trump,51,549,2/12/24,2/15/24,264,0.003787878787878788,-2.703409090909091,-0.3
Washington,Public Policy Polling,0,Joe Biden,54,789,2/13/24,2/14/24,265,0.0037735849056603774,0,0
Washington,Public Policy Polling,0,Donald Trump,38,789,2/13/24,2/14/24,265,0.0037735849056603774,0,0
New York,Siena College,-0.8,Joe Biden,48,806,2/12/24,2/14/24,265,0.0037735849056603774,-2.4332075471698116,-0.2
New York,Siena College,-0.8,Donald Trump,36,806,2/12/24,2/14/24,265,0.0037735849056603774,-2.4332075471698116,-0.2
New York,Siena College,-0.8,Joe Biden,42,806,2/12/24,2/14/24,265,0.0037735849056603774,-2.4332075471698116,-0.2
New York,Siena College,-0.8,Donald Trump,32,806,2/12/24,2/14/24,265,0.0037735849056603774,-2.4332075471698116,-0.2
New York,Siena College,-0.8,Robert F. Kennedy,13,806,2/12/24,2/14/24,265,0.0037735849056603774,-2.4332075471698116,-0.2
New York,Siena College,-0.8,Cornel West,6,806,2/12/24,2/14/24,265,0.0037735849056603774,-2.4332075471698116,-0.2
Maine,Pan Atlantic Research,-0.1,Joe Biden,32,791,2/6/24,2/14/24,265,0.0037735849056603774,-0.2984905660377359,-0
Maine,Pan Atlantic Research,-0.1,Donald Trump,38,791,2/6/24,2/14/24,265,0.0037735849056603774,-0.2984905660377359,-0
Maryland,Emerson College,-1.1,Joe Biden,54.6,1000,2/12/24,2/13/24,266,0.0037593984962406013,-4.135338345864661,-0.2
Maryland,Emerson College,-1.1,Donald Trump,32,1000,2/12/24,2/13/24,266,0.0037593984962406013,-4.135338345864661,-0.2
Maryland,Emerson College,-1.1,Joe Biden,46.6,1000,2/12/24,2/13/24,266,0.0037593984962406013,-4.135338345864661,-0.2
Maryland,Emerson College,-1.1,Donald Trump,31.4,1000,2/12/24,2/13/24,266,0.0037593984962406013,-4.135338345864661,-0.2
Maryland,Emerson College,-1.1,Robert F. Kennedy,5.9,1000,2/12/24,2/13/24,266,0.0037593984962406013,-4.135338345864661,-0.2
Maryland,Emerson College,-1.1,Cornel West,1.2,1000,2/12/24,2/13/24,266,0.0037593984962406013,-4.135338345864661,-0.2
Maryland,Emerson College,-1.1,Jill Stein,1.4,1000,2/12/24,2/13/24,266,0.0037593984962406013,-4.135338345864661,-0.2
Iowa,Cygnal,-1.1,Joe Biden,40,600,2/12/24,2/13/24,266,0.0037593984962406013,-2.481203007518797,-0.2
Iowa,Cygnal,-1.1,Donald Trump,49.2,600,2/12/24,2/13/24,266,0.0037593984962406013,-2.481203007518797,-0.2
California,Public Policy Institute of California,-0.4,Joe Biden,55,1075,2/6/24,2/13/24,266,0.0037593984962406013,-1.6165413533834585,-0.1
California,Public Policy Institute of California,-0.4,Donald Trump,32,1075,2/6/24,2/13/24,266,0.0037593984962406013,-1.6165413533834585,-0.1
North Carolina,East Carolina University Center for Survey Research,-0.5,Joe Biden,43.4,1207,2/9/24,2/12/24,267,0.003745318352059925,-2.2602996254681647,-0.1
North Carolina,East Carolina University Center for Survey Research,-0.5,Donald Trump,46.5,1207,2/9/24,2/12/24,267,0.003745318352059925,-2.2602996254681647,-0.1
North Carolina,East Carolina University Center for Survey Research,-0.5,Robert F. Kennedy,1.5,1207,2/9/24,2/12/24,267,0.003745318352059925,-2.2602996254681647,-0.1
North Carolina,East Carolina University Center for Survey Research,-0.5,Cornel West,1.1,1207,2/9/24,2/12/24,267,0.003745318352059925,-2.2602996254681647,-0.1
North Carolina,East Carolina University Center for Survey Research,-0.5,Jill Stein,0.3,1207,2/9/24,2/12/24,267,0.003745318352059925,-2.2602996254681647,-0.1
North Carolina,East Carolina University Center for Survey Research,-0.5,Joe Biden,39.7,1207,2/9/24,2/12/24,267,0.003745318352059925,-2.2602996254681647,-0.1
North Carolina,East Carolina University Center for Survey Research,-0.5,Nikki Haley,31.9,1207,2/9/24,2/12/24,267,0.003745318352059925,-2.2602996254681647,-0.1
North Carolina,East Carolina University Center for Survey Research,-0.5,Robert F. Kennedy,9.7,1207,2/9/24,2/12/24,267,0.003745318352059925,-2.2602996254681647,-0.1
North Carolina,East Carolina University Center for Survey Research,-0.5,Cornel West,1.7,1207,2/9/24,2/12/24,267,0.003745318352059925,-2.2602996254681647,-0.1
North Carolina,East Carolina University Center for Survey Research,-0.5,Jill Stein,0.4,1207,2/9/24,2/12/24,267,0.003745318352059925,-2.2602996254681647,-0.1
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,45,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,47,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,37,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,42,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Robert F. Kennedy,11,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,2,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,3,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,42,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Nikki Haley,43,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,35,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Nikki Haley,26,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Robert F. Kennedy,23,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,3,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
Michigan,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,3,1106,2/8/24,2/12/24,267,0.003745318352059925,-4.556554307116105,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,45,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,50,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,37,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,46,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Robert F. Kennedy,8,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,1,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,2,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,41,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Nikki Haley,46,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,33,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Nikki Haley,31,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Robert F. Kennedy,19,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,2,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,2,1099,2/8/24,2/12/24,267,0.003745318352059925,-4.527715355805244,-0.2
Texas,YouGov,-1.1,Joe Biden,36,1200,2/2/24,2/12/24,267,0.003745318352059925,-4.943820224719101,-0.2
Texas,YouGov,-1.1,Donald Trump,45,1200,2/2/24,2/12/24,267,0.003745318352059925,-4.943820224719101,-0.2
Texas,YouGov,-1.1,Robert F. Kennedy,6,1200,2/2/24,2/12/24,267,0.003745318352059925,-4.943820224719101,-0.2
Texas,YouGov,-1.1,Cornel West,3,1200,2/2/24,2/12/24,267,0.003745318352059925,-4.943820224719101,-0.2
Texas,YouGov,-1.1,Jill Stein,2,1200,2/2/24,2/12/24,267,0.003745318352059925,-4.943820224719101,-0.2
Texas,YouGov,-1.1,Joe Biden,41,1200,2/2/24,2/12/24,267,0.003745318352059925,-4.943820224719101,-0.2
Texas,YouGov,-1.1,Donald Trump,48,1200,2/2/24,2/12/24,267,0.003745318352059925,-4.943820224719101,-0.2
Texas,YouGov,-1.1,Joe Biden,40,1200,2/2/24,2/12/24,267,0.003745318352059925,-4.943820224719101,-0.2
Texas,YouGov,-1.1,Nikki Haley,31,1200,2/2/24,2/12/24,267,0.003745318352059925,-4.943820224719101,-0.2
South Carolina,Winthrop University Center for Public Opinion & Policy Research,-0.3,Joe Biden,35,1717,2/2/24,2/10/24,269,0.0037174721189591076,-1.9148698884758364,-0.1
South Carolina,Winthrop University Center for Public Opinion & Policy Research,-0.3,Donald Trump,50,1717,2/2/24,2/10/24,269,0.0037174721189591076,-1.9148698884758364,-0.1
South Carolina,Winthrop University Center for Public Opinion & Policy Research,-0.3,Joe Biden,29,1717,2/2/24,2/10/24,269,0.0037174721189591076,-1.9148698884758364,-0.1
South Carolina,Winthrop University Center for Public Opinion & Policy Research,-0.3,Nikki Haley,47,1717,2/2/24,2/10/24,269,0.0037174721189591076,-1.9148698884758364,-0.1
Pennsylvania,Blueprint Polling,-0.3,Joe Biden,32,500,2/6/24,2/8/24,271,0.0036900369003690036,-0.5535055350553505,-0.1
Pennsylvania,Blueprint Polling,-0.3,Donald Trump,40,500,2/6/24,2/8/24,271,0.0036900369003690036,-0.5535055350553505,-0.1
Massachusetts,Suffolk University,-1,Joe Biden,45.4,1000,2/2/24,2/5/24,274,0.0036496350364963502,-3.6496350364963503,-0.2
Massachusetts,Suffolk University,-1,Donald Trump,25.5,1000,2/2/24,2/5/24,274,0.0036496350364963502,-3.6496350364963503,-0.2
Massachusetts,Suffolk University,-1,Robert F. Kennedy,8.6,1000,2/2/24,2/5/24,274,0.0036496350364963502,-3.6496350364963503,-0.2
Massachusetts,Suffolk University,-1,Cornel West,2.2,1000,2/2/24,2/5/24,274,0.0036496350364963502,-3.6496350364963503,-0.2
North Carolina,North Star Opinion Research,0.3,Joe Biden,32,600,1/30/24,2/4/24,275,0.0036363636363636364,0.6545454545454545,0.1
North Carolina,North Star Opinion Research,0.3,Donald Trump,39,600,1/30/24,2/4/24,275,0.0036363636363636364,0.6545454545454545,0.1
North Carolina,North Star Opinion Research,0.3,Robert F. Kennedy,16,600,1/30/24,2/4/24,275,0.0036363636363636364,0.6545454545454545,0.1
Texas,Redfield & Wilton Strategies,0.4,Joe Biden,35,605,2/1/24,2/3/24,276,0.0036231884057971015,0.8768115942028986,0.1
Texas,Redfield & Wilton Strategies,0.4,Donald Trump,44,605,2/1/24,2/3/24,276,0.0036231884057971015,0.8768115942028986,0.1
Texas,Redfield & Wilton Strategies,0.4,Robert F. Kennedy,6,605,2/1/24,2/3/24,276,0.0036231884057971015,0.8768115942028986,0.1
Texas,Redfield & Wilton Strategies,0.4,Cornel West,1,605,2/1/24,2/3/24,276,0.0036231884057971015,0.8768115942028986,0.1
Texas,Redfield & Wilton Strategies,0.4,Jill Stein,1,605,2/1/24,2/3/24,276,0.0036231884057971015,0.8768115942028986,0.1
Texas,Redfield & Wilton Strategies,0.4,Joe Biden,32,605,2/1/24,2/3/24,276,0.0036231884057971015,0.8768115942028986,0.1
Texas,Redfield & Wilton Strategies,0.4,Nikki Haley,30,605,2/1/24,2/3/24,276,0.0036231884057971015,0.8768115942028986,0.1
Texas,Redfield & Wilton Strategies,0.4,Robert F. Kennedy,14,605,2/1/24,2/3/24,276,0.0036231884057971015,0.8768115942028986,0.1
Texas,Redfield & Wilton Strategies,0.4,Cornel West,0,605,2/1/24,2/3/24,276,0.0036231884057971015,0.8768115942028986,0.1
Texas,Redfield & Wilton Strategies,0.4,Jill Stein,0,605,2/1/24,2/3/24,276,0.0036231884057971015,0.8768115942028986,0.1
Maryland,Gonzales Research & Marketing Strategies Inc.,0.4,Joe Biden,53,815,1/23/24,2/2/24,277,0.0036101083032490976,1.1768953068592058,0.1
Maryland,Gonzales Research & Marketing Strategies Inc.,0.4,Donald Trump,32,815,1/23/24,2/2/24,277,0.0036101083032490976,1.1768953068592058,0.1
Maryland,Gonzales Research & Marketing Strategies Inc.,0.4,Joe Biden,50,815,1/23/24,2/2/24,277,0.0036101083032490976,1.1768953068592058,0.1
Maryland,Gonzales Research & Marketing Strategies Inc.,0.4,Nikki Haley,36,815,1/23/24,2/2/24,277,0.0036101083032490976,1.1768953068592058,0.1
Maryland,Gonzales Research & Marketing Strategies Inc.,0.4,Joe Biden,45,815,1/23/24,2/2/24,277,0.0036101083032490976,1.1768953068592058,0.1
Maryland,Gonzales Research & Marketing Strategies Inc.,0.4,Donald Trump,28,815,1/23/24,2/2/24,277,0.0036101083032490976,1.1768953068592058,0.1
Maryland,Gonzales Research & Marketing Strategies Inc.,0.4,Robert F. Kennedy,18,815,1/23/24,2/2/24,277,0.0036101083032490976,1.1768953068592058,0.1
Arizona,J.L. Partners,0.2,Joe Biden,41,500,1/29/24,2/1/24,278,0.0035971223021582736,0.3597122302158274,0
Arizona,J.L. Partners,0.2,Donald Trump,45,500,1/29/24,2/1/24,278,0.0035971223021582736,0.3597122302158274,0
North Carolina,"Meredith College Department of History, Political Science, and International Studies",0.3,Joe Biden,39,760,1/26/24,1/31/24,279,0.0035842293906810036,0.8172043010752689,0.1
North Carolina,"Meredith College Department of History, Political Science, and International Studies",0.3,Donald Trump,44,760,1/26/24,1/31/24,279,0.0035842293906810036,0.8172043010752689,0.1
Wisconsin,Marquette University Law School,-1.1,Joe Biden,49,930,1/24/24,1/31/24,279,0.0035842293906810036,-3.666666666666667,-0.2
Wisconsin,Marquette University Law School,-1.1,Donald Trump,49,930,1/24/24,1/31/24,279,0.0035842293906810036,-3.666666666666667,-0.2
Wisconsin,Marquette University Law School,-1.1,Joe Biden,49,808,1/24/24,1/31/24,279,0.0035842293906810036,-3.185663082437276,-0.2
Wisconsin,Marquette University Law School,-1.1,Donald Trump,50,808,1/24/24,1/31/24,279,0.0035842293906810036,-3.185663082437276,-0.2
Wisconsin,Marquette University Law School,-1.1,Joe Biden,41,930,1/24/24,1/31/24,279,0.0035842293906810036,-3.666666666666667,-0.2
Wisconsin,Marquette University Law School,-1.1,Nikki Haley,57,930,1/24/24,1/31/24,279,0.0035842293906810036,-3.666666666666667,-0.2
Wisconsin,Marquette University Law School,-1.1,Joe Biden,42,808,1/24/24,1/31/24,279,0.0035842293906810036,-3.185663082437276,-0.2
Wisconsin,Marquette University Law School,-1.1,Nikki Haley,57,808,1/24/24,1/31/24,279,0.0035842293906810036,-3.185663082437276,-0.2
Wisconsin,Marquette University Law School,-1.1,Joe Biden,37,930,1/24/24,1/31/24,279,0.0035842293906810036,-3.666666666666667,-0.2
Wisconsin,Marquette University Law School,-1.1,Donald Trump,40,930,1/24/24,1/31/24,279,0.0035842293906810036,-3.666666666666667,-0.2
Wisconsin,Marquette University Law School,-1.1,Robert F. Kennedy,16,930,1/24/24,1/31/24,279,0.0035842293906810036,-3.666666666666667,-0.2
Wisconsin,Marquette University Law School,-1.1,Cornel West,2,930,1/24/24,1/31/24,279,0.0035842293906810036,-3.666666666666667,-0.2
Wisconsin,Marquette University Law School,-1.1,Jill Stein,4,930,1/24/24,1/31/24,279,0.0035842293906810036,-3.666666666666667,-0.2
Wisconsin,Marquette University Law School,-1.1,Joe Biden,39,808,1/24/24,1/31/24,279,0.0035842293906810036,-3.185663082437276,-0.2
Wisconsin,Marquette University Law School,-1.1,Donald Trump,41,808,1/24/24,1/31/24,279,0.0035842293906810036,-3.185663082437276,-0.2
Wisconsin,Marquette University Law School,-1.1,Robert F. Kennedy,13,808,1/24/24,1/31/24,279,0.0035842293906810036,-3.185663082437276,-0.2
Wisconsin,Marquette University Law School,-1.1,Cornel West,2,808,1/24/24,1/31/24,279,0.0035842293906810036,-3.185663082437276,-0.2
Wisconsin,Marquette University Law School,-1.1,Jill Stein,4,808,1/24/24,1/31/24,279,0.0035842293906810036,-3.185663082437276,-0.2
Wisconsin,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,39,1172,1/26/24,1/30/24,280,0.0035714285714285713,-4.604285714285714,-0.2
Wisconsin,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,42,1172,1/26/24,1/30/24,280,0.0035714285714285713,-4.604285714285714,-0.2
Wisconsin,Beacon Research/Shaw & Co. Research,-1.1,Robert F. Kennedy,7,1172,1/26/24,1/30/24,280,0.0035714285714285713,-4.604285714285714,-0.2
Wisconsin,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,1,1172,1/26/24,1/30/24,280,0.0035714285714285713,-4.604285714285714,-0.2
Wisconsin,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,2,1172,1/26/24,1/30/24,280,0.0035714285714285713,-4.604285714285714,-0.2
Wisconsin,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,47,1172,1/26/24,1/30/24,280,0.0035714285714285713,-4.604285714285714,-0.2
Wisconsin,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,47,1172,1/26/24,1/30/24,280,0.0035714285714285713,-4.604285714285714,-0.2
Wisconsin,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,37,1172,1/26/24,1/30/24,280,0.0035714285714285713,-4.604285714285714,-0.2
Wisconsin,Beacon Research/Shaw & Co. Research,-1.1,Nikki Haley,28,1172,1/26/24,1/30/24,280,0.0035714285714285713,-4.604285714285714,-0.2
Wisconsin,Beacon Research/Shaw & Co. Research,-1.1,Robert F. Kennedy,16,1172,1/26/24,1/30/24,280,0.0035714285714285713,-4.604285714285714,-0.2
Wisconsin,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,2,1172,1/26/24,1/30/24,280,0.0035714285714285713,-4.604285714285714,-0.2
Wisconsin,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,2,1172,1/26/24,1/30/24,280,0.0035714285714285713,-4.604285714285714,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,37,1119,1/26/24,1/30/24,280,0.0035714285714285713,-4.396071428571429,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,45,1119,1/26/24,1/30/24,280,0.0035714285714285713,-4.396071428571429,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Robert F. Kennedy,8,1119,1/26/24,1/30/24,280,0.0035714285714285713,-4.396071428571429,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,3,1119,1/26/24,1/30/24,280,0.0035714285714285713,-4.396071428571429,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,1,1119,1/26/24,1/30/24,280,0.0035714285714285713,-4.396071428571429,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,43,1119,1/26/24,1/30/24,280,0.0035714285714285713,-4.396071428571429,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,51,1119,1/26/24,1/30/24,280,0.0035714285714285713,-4.396071428571429,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Joe Biden,35,1119,1/26/24,1/30/24,280,0.0035714285714285713,-4.396071428571429,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Nikki Haley,29,1119,1/26/24,1/30/24,280,0.0035714285714285713,-4.396071428571429,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Robert F. Kennedy,18,1119,1/26/24,1/30/24,280,0.0035714285714285713,-4.396071428571429,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,3,1119,1/26/24,1/30/24,280,0.0035714285714285713,-4.396071428571429,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,1,1119,1/26/24,1/30/24,280,0.0035714285714285713,-4.396071428571429,-0.2
Minnesota,SurveyUSA,-1.3,Joe Biden,42,1594,1/24/24,1/29/24,281,0.0035587188612099642,-7.374377224199288,-0.3
Minnesota,SurveyUSA,-1.3,Donald Trump,39,1594,1/24/24,1/29/24,281,0.0035587188612099642,-7.374377224199288,-0.3
Missouri,Emerson College,-1.1,Joe Biden,31.9,1830,1/23/24,1/28/24,282,0.0035460992907801418,-7.138297872340426,-0.2
Missouri,Emerson College,-1.1,Donald Trump,49.4,1830,1/23/24,1/28/24,282,0.0035460992907801418,-7.138297872340426,-0.2
Colorado,Emerson College,-1.1,Joe Biden,41,1856,1/23/24,1/28/24,282,0.0035460992907801418,-7.239716312056738,-0.2
Colorado,Emerson College,-1.1,Donald Trump,35,1856,1/23/24,1/28/24,282,0.0035460992907801418,-7.239716312056738,-0.2
South Dakota,Emerson College,-1.1,Joe Biden,26.4,1777,1/23/24,1/28/24,282,0.0035460992907801418,-6.9315602836879435,-0.2
South Dakota,Emerson College,-1.1,Donald Trump,55.3,1777,1/23/24,1/28/24,282,0.0035460992907801418,-6.9315602836879435,-0.2
Colorado,Global Strategy Group,-0.5,Joe Biden,49,801,1/22/24,1/28/24,282,0.0035460992907801418,-1.4202127659574468,-0.1
Colorado,Global Strategy Group,-0.5,Donald Trump,41,801,1/22/24,1/28/24,282,0.0035460992907801418,-1.4202127659574468,-0.1
