state,voter_id,age,gender,candidate_preference,pollster_rating_name,pollscore,sample_size,days_to_election
Oklahoma,26140,81,Male,Trump,InsiderAdvantage,-0.3,925,22
Oklahoma,26141,41,Female,Harris,InsiderAdvantage,-0.4,617,2
Oklahoma,26142,35,Female,Harris,RMG Research,-0.4,742,24
Oklahoma,26143,41,Male,Trump,RMG Research,-0.3,807,14
Oklahoma,26144,86,Male,Trump,RMG Research,-0.3,857,5
Oklahoma,26145,76,Male,Harris,InsiderAdvantage,-0.4,961,2
Oklahoma,26146,49,Female,Harris,RMG Research,-0.4,998,25
Oklahoma,26147,74,Male,Harris,InsiderAdvantage,-0.4,774,6
Oklahoma,26148,24,Female,Harris,RMG Research,-0.3,846,28
Oklahoma,26149,38,Male,Harris,InsiderAdvantage,-0.4,717,14
Oklahoma,26150,76,Male,Trump,InsiderAdvantage,-0.4,532,23
Oklahoma,26151,19,Male,Harris,InsiderAdvantage,-0.4,552,9
Oklahoma,26152,42,Male,Harris,InsiderAdvantage,-0.4,709,6
Oklahoma,26153,95,Male,Trump,InsiderAdvantage,-0.4,645,15
Oklahoma,26154,73,Female,Trump,InsiderAdvantage,-0.4,620,22
Oklahoma,26155,88,Male,Harris,InsiderAdvantage,-0.3,881,25
Oklahoma,26156,32,Female,Harris,RMG Research,-0.4,936,12
Oklahoma,26157,36,Female,Trump,InsiderAdvantage,-0.4,801,23
Oklahoma,26158,96,Male,Trump,RMG Research,-0.3,795,13
Oklahoma,26159,18,Other,Harris,InsiderAdvantage,-0.3,993,6
Oklahoma,26160,62,Male,Trump,RMG Research,-0.3,817,27
Oklahoma,26161,89,Female,Trump,InsiderAdvantage,-0.3,777,1
Oklahoma,26162,42,Other,Harris,InsiderAdvantage,-0.3,627,20
Oklahoma,26163,71,Male,Trump,RMG Research,-0.3,669,2
Oklahoma,26164,99,Female,Harris,RMG Research,-0.3,949,11
Oklahoma,26165,42,Female,Harris,RMG Research,-0.4,704,10
Oklahoma,26166,20,Male,Trump,InsiderAdvantage,-0.4,555,30
Oklahoma,26167,19,Female,Harris,InsiderAdvantage,-0.3,596,12
Oklahoma,26168,96,Male,Trump,InsiderAdvantage,-0.3,751,6
Oklahoma,26169,74,Male,Harris,RMG Research,-0.4,642,20
Oklahoma,26170,33,Male,Harris,RMG Research,-0.3,650,16
Oklahoma,26171,29,Female,Trump,RMG Research,-0.3,814,11
Oklahoma,26172,66,Male,Trump,InsiderAdvantage,-0.3,791,16
Oklahoma,26173,44,Female,Trump,InsiderAdvantage,-0.4,868,9
Oklahoma,26174,56,Male,Trump,RMG Research,-0.3,723,19
Oklahoma,26175,21,Male,Trump,RMG Research,-0.4,693,1
Oklahoma,26176,20,Male,Trump,RMG Research,-0.4,974,20
Oklahoma,26177,64,Male,Harris,InsiderAdvantage,-0.3,566,18
Oklahoma,26178,53,Female,Trump,InsiderAdvantage,-0.4,826,16
Oklahoma,26179,51,Female,Trump,RMG Research,-0.3,554,28
Oklahoma,26180,45,Female,Trump,InsiderAdvantage,-0.3,558,3
Oklahoma,26181,33,Male,Trump,InsiderAdvantage,-0.3,868,4
Oklahoma,26182,69,Male,Harris,RMG Research,-0.3,914,17
Oklahoma,26183,90,Male,Trump,InsiderAdvantage,-0.3,516,9
Oklahoma,26184,94,Male,Harris,RMG Research,-0.3,690,12
Oklahoma,26185,31,Female,Harris,InsiderAdvantage,-0.3,568,28
Oklahoma,26186,91,Female,Harris,RMG Research,-0.4,781,11
Oklahoma,26187,58,Male,Harris,InsiderAdvantage,-0.3,563,30
Oklahoma,26188,87,Male,Harris,InsiderAdvantage,-0.4,590,29
Oklahoma,26189,69,Female,Harris,InsiderAdvantage,-0.3,621,10
Oklahoma,26190,57,Female,Harris,RMG Research,-0.4,715,21
Oklahoma,26191,40,Female,Trump,InsiderAdvantage,-0.4,903,19
Oklahoma,26192,99,Female,Trump,RMG Research,-0.4,524,1
Oklahoma,26193,43,Male,Trump,RMG Research,-0.4,910,16
Oklahoma,26194,43,Female,Trump,RMG Research,-0.3,924,29
Oklahoma,26195,62,Female,Harris,InsiderAdvantage,-0.3,985,24
Oklahoma,26196,86,Female,Harris,InsiderAdvantage,-0.3,660,6
Oklahoma,26197,64,Female,Harris,RMG Research,-0.4,583,30
Oklahoma,26198,40,Female,Trump,InsiderAdvantage,-0.4,514,7
Oklahoma,26199,94,Female,Harris,InsiderAdvantage,-0.4,699,24
Oklahoma,26200,48,Female,Harris,RMG Research,-0.3,783,14
Oklahoma,26201,64,Male,Harris,RMG Research,-0.3,898,11
Oklahoma,26202,38,Male,Harris,InsiderAdvantage,-0.3,733,28
Oklahoma,26203,25,Male,Trump,RMG Research,-0.4,671,26
Oklahoma,26204,58,Male,Harris,InsiderAdvantage,-0.4,657,4
Oklahoma,26205,87,Female,Harris,InsiderAdvantage,-0.4,972,21
Oklahoma,26206,77,Male,Harris,InsiderAdvantage,-0.3,538,5
Oklahoma,26207,22,Male,Trump,RMG Research,-0.4,587,23
Oklahoma,26208,69,Female,Trump,InsiderAdvantage,-0.4,805,6
Oklahoma,26209,61,Male,Trump,RMG Research,-0.3,943,23
Oklahoma,26210,82,Female,Harris,InsiderAdvantage,-0.4,988,26
Oklahoma,26211,59,Male,Trump,RMG Research,-0.4,554,20
Oklahoma,26212,18,Male,Trump,InsiderAdvantage,-0.4,684,18
Oklahoma,26213,43,Male,Harris,RMG Research,-0.4,657,14
Oklahoma,26214,43,Female,Trump,RMG Research,-0.3,769,12
Oklahoma,26215,80,Male,Harris,RMG Research,-0.4,524,5
Oklahoma,26216,45,Female,Trump,RMG Research,-0.4,821,2
Oklahoma,26217,68,Female,Harris,RMG Research,-0.3,814,3
Oklahoma,26218,84,Male,Harris,InsiderAdvantage,-0.3,898,22
Oklahoma,26219,36,Other,Trump,RMG Research,-0.3,590,4
Oklahoma,26220,26,Female,Trump,RMG Research,-0.4,755,26
Oklahoma,26221,88,Female,Harris,InsiderAdvantage,-0.3,923,24
Oklahoma,26222,81,Female,Trump,RMG Research,-0.3,977,14
Oklahoma,26223,45,Male,Trump,RMG Research,-0.4,810,3
Oklahoma,26224,38,Female,Trump,RMG Research,-0.4,771,13
Oklahoma,26225,77,Female,Trump,InsiderAdvantage,-0.3,803,1
Oklahoma,26226,18,Male,Harris,InsiderAdvantage,-0.4,658,15
Oklahoma,26227,39,Male,Harris,InsiderAdvantage,-0.4,831,7
Oklahoma,26228,44,Male,Trump,RMG Research,-0.4,644,5
Oklahoma,26229,24,Male,Harris,RMG Research,-0.3,771,13
Oklahoma,26230,32,Female,Trump,RMG Research,-0.3,824,6
Oklahoma,26231,32,Female,Trump,RMG Research,-0.4,828,10
Oklahoma,26232,72,Male,Trump,InsiderAdvantage,-0.3,567,27
Oklahoma,26233,27,Female,Trump,InsiderAdvantage,-0.3,984,20
Oklahoma,26234,43,Male,Trump,InsiderAdvantage,-0.3,699,19
Oklahoma,26235,55,Female,Harris,InsiderAdvantage,-0.4,834,20
Oklahoma,26236,66,Male,Trump,RMG Research,-0.3,723,10
Oklahoma,26237,50,Male,Trump,RMG Research,-0.4,803,22
Oklahoma,26238,100,Female,Trump,RMG Research,-0.3,680,12
Oklahoma,26239,26,Female,Harris,InsiderAdvantage,-0.3,822,11
Oklahoma,26240,70,Female,Trump,InsiderAdvantage,-0.3,801,19
Oklahoma,26241,73,Female,Trump,RMG Research,-0.3,639,30
Oklahoma,26242,72,Other,Trump,RMG Research,-0.4,816,15
Oklahoma,26243,64,Male,Trump,RMG Research,-0.3,652,13
Oklahoma,26244,82,Female,Trump,InsiderAdvantage,-0.4,757,17
Oklahoma,26245,68,Female,Trump,InsiderAdvantage,-0.3,959,7
Oklahoma,26246,27,Male,Harris,InsiderAdvantage,-0.4,958,5
Oklahoma,26247,85,Male,Harris,RMG Research,-0.4,700,15
Oklahoma,26248,40,Female,Harris,InsiderAdvantage,-0.3,850,2
Oklahoma,26249,84,Male,Trump,InsiderAdvantage,-0.3,639,13
Oklahoma,26250,97,Female,Trump,InsiderAdvantage,-0.3,994,5
Oklahoma,26251,99,Other,Harris,InsiderAdvantage,-0.4,887,30
Oklahoma,26252,67,Female,Trump,RMG Research,-0.4,992,18
Oklahoma,26253,69,Female,Trump,RMG Research,-0.4,875,26
Oklahoma,26254,79,Female,Trump,RMG Research,-0.3,645,9
Oklahoma,26255,45,Female,Harris,InsiderAdvantage,-0.4,672,1
Oklahoma,26256,19,Female,Harris,RMG Research,-0.3,591,22
Oklahoma,26257,71,Female,Harris,InsiderAdvantage,-0.3,736,21
Oklahoma,26258,20,Female,Trump,RMG Research,-0.4,915,4
Oklahoma,26259,86,Female,Harris,RMG Research,-0.3,705,8
Oklahoma,26260,76,Female,Harris,RMG Research,-0.4,915,27
Oklahoma,26261,30,Female,Harris,RMG Research,-0.4,911,23
Oklahoma,26262,53,Female,Trump,RMG Research,-0.3,700,14
Oklahoma,26263,80,Female,Harris,InsiderAdvantage,-0.4,691,21
Oklahoma,26264,92,Male,Harris,RMG Research,-0.3,872,21
Oklahoma,26265,54,Female,Harris,InsiderAdvantage,-0.3,939,19
Oklahoma,26266,100,Male,Harris,RMG Research,-0.3,666,20
Oklahoma,26267,27,Female,Harris,RMG Research,-0.3,965,24
Oklahoma,26268,44,Other,Trump,InsiderAdvantage,-0.4,534,12
Oklahoma,26269,90,Male,Trump,RMG Research,-0.3,532,12
Oklahoma,26270,61,Female,Trump,InsiderAdvantage,-0.4,900,18
Oklahoma,26271,68,Male,Trump,RMG Research,-0.3,719,8
Oklahoma,26272,57,Female,Harris,RMG Research,-0.3,523,3
Oklahoma,26273,86,Female,Harris,InsiderAdvantage,-0.4,674,12
Oklahoma,26274,72,Other,Harris,RMG Research,-0.4,784,13
Oklahoma,26275,61,Other,Trump,InsiderAdvantage,-0.3,635,12
Oklahoma,26276,96,Female,Harris,InsiderAdvantage,-0.4,788,9
Oklahoma,26277,58,Male,Harris,RMG Research,-0.4,671,5
Oklahoma,26278,29,Female,Trump,RMG Research,-0.3,740,15
Oklahoma,26279,98,Female,Trump,InsiderAdvantage,-0.4,679,16
Oklahoma,26280,42,Female,Trump,InsiderAdvantage,-0.3,684,23
Oklahoma,26281,88,Male,Harris,InsiderAdvantage,-0.4,790,26
Oklahoma,26282,80,Male,Harris,RMG Research,-0.4,606,10
Oklahoma,26283,65,Female,Trump,RMG Research,-0.4,938,25
Oklahoma,26284,64,Female,Trump,RMG Research,-0.4,851,15
Oklahoma,26285,76,Female,Trump,RMG Research,-0.3,902,6
Oklahoma,26286,22,Female,Harris,RMG Research,-0.4,597,22
Oklahoma,26287,26,Female,Trump,RMG Research,-0.3,587,19
Oklahoma,26288,45,Female,Trump,InsiderAdvantage,-0.3,979,4
Oklahoma,26289,97,Female,Harris,RMG Research,-0.4,930,7
Oklahoma,26290,78,Male,Harris,RMG Research,-0.3,800,20
Oklahoma,26291,32,Male,Harris,InsiderAdvantage,-0.3,707,20
Oklahoma,26292,35,Male,Harris,RMG Research,-0.3,683,6
Oklahoma,26293,68,Female,Trump,RMG Research,-0.3,716,5
Oklahoma,26294,100,Other,Trump,InsiderAdvantage,-0.3,974,30
Oklahoma,26295,97,Female,Harris,InsiderAdvantage,-0.3,625,24
Oklahoma,26296,60,Male,Trump,RMG Research,-0.3,813,4
Oklahoma,26297,35,Male,Harris,RMG Research,-0.3,879,6
Oklahoma,26298,20,Male,Harris,InsiderAdvantage,-0.4,772,2
Oklahoma,26299,58,Female,Harris,RMG Research,-0.3,696,19
Oklahoma,26300,89,Female,Harris,InsiderAdvantage,-0.4,628,16
Oklahoma,26301,85,Other,Trump,InsiderAdvantage,-0.3,771,15
Oklahoma,26302,56,Female,Harris,RMG Research,-0.3,547,8
Oklahoma,26303,29,Male,Harris,InsiderAdvantage,-0.3,732,9
Oklahoma,26304,44,Female,Harris,RMG Research,-0.4,500,29
Oklahoma,26305,67,Female,Harris,InsiderAdvantage,-0.4,612,22
Oklahoma,26306,94,Female,Trump,InsiderAdvantage,-0.4,793,27
Oklahoma,26307,76,Female,Trump,InsiderAdvantage,-0.3,840,26
Oklahoma,26308,40,Male,Trump,InsiderAdvantage,-0.3,713,8
Oklahoma,26309,63,Female,Trump,InsiderAdvantage,-0.4,964,29
Oklahoma,26310,65,Male,Harris,InsiderAdvantage,-0.4,999,11
Oklahoma,26311,41,Female,Harris,InsiderAdvantage,-0.4,737,12
Oklahoma,26312,78,Other,Trump,RMG Research,-0.3,763,7
Oklahoma,26313,67,Female,Trump,RMG Research,-0.4,761,27
Oklahoma,26314,88,Male,Trump,InsiderAdvantage,-0.3,718,9
Oklahoma,26315,59,Other,Trump,RMG Research,-0.3,823,12
Oklahoma,26316,79,Male,Trump,InsiderAdvantage,-0.3,614,6
Oklahoma,26317,33,Male,Harris,InsiderAdvantage,-0.3,699,11
Oklahoma,26318,92,Female,Harris,InsiderAdvantage,-0.4,621,12
Oklahoma,26319,82,Male,Harris,InsiderAdvantage,-0.4,803,29
Oklahoma,26320,95,Female,Harris,RMG Research,-0.3,981,7
Oklahoma,26321,42,Female,Trump,InsiderAdvantage,-0.3,879,2
Oklahoma,26322,39,Male,Trump,RMG Research,-0.3,613,21
Oklahoma,26323,66,Female,Trump,InsiderAdvantage,-0.4,800,21
Oklahoma,26324,34,Male,Trump,InsiderAdvantage,-0.3,530,6
Oklahoma,26325,81,Female,Harris,InsiderAdvantage,-0.3,819,22
Oklahoma,26326,67,Female,Trump,RMG Research,-0.3,966,17
Oklahoma,26327,77,Female,Trump,RMG Research,-0.3,916,16
Oklahoma,26328,72,Male,Harris,RMG Research,-0.3,535,25
Oklahoma,26329,96,Male,Trump,InsiderAdvantage,-0.4,856,1
Oklahoma,26330,91,Female,Trump,RMG Research,-0.4,537,29
Oklahoma,26331,72,Male,Harris,InsiderAdvantage,-0.4,823,27
Oklahoma,26332,58,Male,Harris,InsiderAdvantage,-0.4,576,7
Oklahoma,26333,87,Male,Trump,RMG Research,-0.4,716,13
Oklahoma,26334,89,Female,Harris,InsiderAdvantage,-0.4,572,15
Oklahoma,26335,55,Male,Harris,RMG Research,-0.3,814,15
Oklahoma,26336,51,Female,Trump,RMG Research,-0.4,890,22
Oklahoma,26337,41,Female,Trump,RMG Research,-0.3,580,17
Oklahoma,26338,42,Female,Harris,RMG Research,-0.3,701,5
Oklahoma,26339,98,Male,Trump,RMG Research,-0.4,520,4
Oklahoma,26340,38,Other,Trump,RMG Research,-0.4,523,28
Oklahoma,26341,42,Female,Harris,RMG Research,-0.4,681,6
Oklahoma,26342,59,Female,Trump,RMG Research,-0.4,792,23
Oklahoma,26343,69,Female,Harris,RMG Research,-0.3,719,25
Oklahoma,26344,36,Female,Trump,InsiderAdvantage,-0.3,793,30
Oklahoma,26345,81,Male,Harris,InsiderAdvantage,-0.4,587,12
Oklahoma,26346,50,Male,Trump,RMG Research,-0.4,520,24
Oklahoma,26347,66,Male,Trump,RMG Research,-0.3,554,29
Oklahoma,26348,46,Female,Harris,RMG Research,-0.4,824,29
Oklahoma,26349,81,Female,Trump,InsiderAdvantage,-0.3,928,1
Oklahoma,26350,57,Female,Harris,InsiderAdvantage,-0.3,972,30
Oklahoma,26351,30,Other,Harris,InsiderAdvantage,-0.4,557,26
Oklahoma,26352,32,Female,Trump,RMG Research,-0.3,582,2
Oklahoma,26353,87,Male,Harris,InsiderAdvantage,-0.3,757,25
Oklahoma,26354,21,Female,Harris,InsiderAdvantage,-0.3,785,9
Oklahoma,26355,61,Male,Harris,InsiderAdvantage,-0.4,888,11
Oklahoma,26356,70,Male,Harris,InsiderAdvantage,-0.4,795,12
Oklahoma,26357,53,Male,Harris,InsiderAdvantage,-0.4,948,9
Oklahoma,26358,98,Female,Trump,InsiderAdvantage,-0.3,804,4
Oregon,26359,55,Female,Harris,RMG Research,-0.3,606,11
Oregon,26360,65,Male,Harris,RMG Research,-0.3,722,5
Oregon,26361,71,Female,Trump,RMG Research,-0.3,761,21
Oregon,26362,53,Female,Trump,InsiderAdvantage,-0.4,979,26
Oregon,26363,31,Male,Trump,InsiderAdvantage,-0.3,929,5
Oregon,26364,84,Male,Trump,RMG Research,-0.4,546,13
Oregon,26365,61,Female,Trump,RMG Research,-0.4,870,14
Oregon,26366,37,Female,Trump,RMG Research,-0.3,956,21
Oregon,26367,58,Female,Harris,InsiderAdvantage,-0.4,869,23
Oregon,26368,42,Female,Harris,InsiderAdvantage,-0.3,631,24
Oregon,26369,64,Female,Trump,RMG Research,-0.3,814,6
Oregon,26370,44,Male,Harris,InsiderAdvantage,-0.4,598,7
Oregon,26371,31,Female,Harris,InsiderAdvantage,-0.3,868,21
Oregon,26372,78,Female,Harris,InsiderAdvantage,-0.3,948,22
Oregon,26373,93,Male,Trump,InsiderAdvantage,-0.3,720,24
Oregon,26374,49,Male,Harris,RMG Research,-0.4,671,29
Oregon,26375,99,Female,Harris,InsiderAdvantage,-0.3,880,21
Oregon,26376,30,Male,Harris,RMG Research,-0.4,519,22
Oregon,26377,44,Male,Harris,RMG Research,-0.4,585,23
Oregon,26378,75,Female,Trump,RMG Research,-0.4,501,12
Oregon,26379,67,Female,Trump,RMG Research,-0.4,551,5
Oregon,26380,31,Male,Trump,RMG Research,-0.3,886,11
Oregon,26381,74,Male,Harris,InsiderAdvantage,-0.4,844,26
Oregon,26382,21,Male,Harris,InsiderAdvantage,-0.3,565,29
Oregon,26383,74,Male,Trump,InsiderAdvantage,-0.3,643,9
Oregon,26384,34,Male,Harris,RMG Research,-0.4,613,1
Oregon,26385,41,Male,Trump,RMG Research,-0.4,876,6
Oregon,26386,21,Male,Trump,InsiderAdvantage,-0.4,658,23
Oregon,26387,30,Female,Harris,InsiderAdvantage,-0.4,568,1
Oregon,26388,94,Female,Trump,InsiderAdvantage,-0.4,892,6
Oregon,26389,70,Female,Harris,InsiderAdvantage,-0.3,875,28
Oregon,26390,60,Female,Trump,RMG Research,-0.4,906,17
Oregon,26391,50,Female,Harris,InsiderAdvantage,-0.4,671,7
Oregon,26392,32,Female,Harris,InsiderAdvantage,-0.3,736,17
Oregon,26393,25,Male,Trump,InsiderAdvantage,-0.3,636,5
Oregon,26394,79,Male,Harris,RMG Research,-0.3,590,8
Oregon,26395,87,Other,Harris,InsiderAdvantage,-0.4,810,21
Oregon,26396,35,Male,Trump,RMG Research,-0.4,511,5
Oregon,26397,48,Female,Harris,RMG Research,-0.3,957,2
Oregon,26398,71,Male,Harris,RMG Research,-0.4,630,18
Oregon,26399,81,Male,Harris,RMG Research,-0.3,673,27
Oregon,26400,21,Male,Harris,RMG Research,-0.4,693,28
Oregon,26401,98,Male,Trump,RMG Research,-0.3,951,24
Oregon,26402,80,Other,Trump,RMG Research,-0.4,862,23
Oregon,26403,84,Male,Harris,InsiderAdvantage,-0.3,752,28
Oregon,26404,67,Male,Trump,InsiderAdvantage,-0.3,814,6
Oregon,26405,88,Female,Trump,RMG Research,-0.4,557,24
Oregon,26406,86,Male,Trump,InsiderAdvantage,-0.4,538,28
Oregon,26407,62,Male,Harris,InsiderAdvantage,-0.4,542,15
Oregon,26408,95,Female,Trump,RMG Research,-0.3,841,17
Oregon,26409,54,Male,Harris,RMG Research,-0.4,527,1
Oregon,26410,67,Female,Trump,RMG Research,-0.3,723,23
Oregon,26411,87,Female,Harris,InsiderAdvantage,-0.3,772,23
Oregon,26412,21,Male,Harris,InsiderAdvantage,-0.3,739,8
Oregon,26413,34,Male,Trump,RMG Research,-0.4,992,4
Oregon,26414,84,Female,Harris,RMG Research,-0.3,552,20
Oregon,26415,35,Male,Trump,RMG Research,-0.4,984,30
Oregon,26416,26,Male,Harris,RMG Research,-0.3,543,4
Oregon,26417,59,Female,Harris,RMG Research,-0.4,573,1
Oregon,26418,58,Male,Harris,RMG Research,-0.4,905,28
Oregon,26419,92,Female,Harris,InsiderAdvantage,-0.3,853,12
Oregon,26420,23,Male,Trump,InsiderAdvantage,-0.4,774,9
Oregon,26421,76,Male,Harris,RMG Research,-0.4,760,23
Oregon,26422,51,Male,Trump,RMG Research,-0.3,798,30
Oregon,26423,30,Male,Harris,RMG Research,-0.3,670,8
Oregon,26424,92,Female,Trump,RMG Research,-0.3,738,13
Oregon,26425,100,Female,Harris,RMG Research,-0.3,955,7
Oregon,26426,37,Female,Harris,InsiderAdvantage,-0.3,886,12
Oregon,26427,51,Other,Harris,RMG Research,-0.3,982,17
Oregon,26428,41,Male,Trump,RMG Research,-0.3,665,6
Oregon,26429,100,Male,Harris,InsiderAdvantage,-0.4,651,25
Oregon,26430,65,Male,Trump,RMG Research,-0.4,952,20
Oregon,26431,79,Male,Trump,InsiderAdvantage,-0.4,812,25
Oregon,26432,65,Female,Trump,InsiderAdvantage,-0.4,973,14
Oregon,26433,20,Female,Harris,InsiderAdvantage,-0.3,997,26
Oregon,26434,62,Male,Harris,RMG Research,-0.4,745,26
Oregon,26435,71,Male,Harris,RMG Research,-0.3,903,22
Oregon,26436,83,Female,Trump,RMG Research,-0.3,828,3
Oregon,26437,93,Male,Trump,InsiderAdvantage,-0.3,584,12
Oregon,26438,31,Male,Harris,InsiderAdvantage,-0.3,510,14
Oregon,26439,42,Male,Harris,RMG Research,-0.3,558,30
Oregon,26440,75,Female,Trump,InsiderAdvantage,-0.4,737,22
Oregon,26441,58,Other,Harris,InsiderAdvantage,-0.4,832,3
Oregon,26442,52,Female,Trump,InsiderAdvantage,-0.3,623,13
Oregon,26443,20,Male,Trump,InsiderAdvantage,-0.3,998,23
Oregon,26444,56,Other,Trump,RMG Research,-0.4,528,5
Oregon,26445,93,Male,Trump,InsiderAdvantage,-0.4,892,18
Oregon,26446,87,Female,Trump,RMG Research,-0.4,717,29
Oregon,26447,46,Male,Harris,RMG Research,-0.4,888,29
Oregon,26448,92,Female,Harris,InsiderAdvantage,-0.3,747,20
Oregon,26449,56,Other,Harris,InsiderAdvantage,-0.3,924,11
Oregon,26450,21,Male,Trump,InsiderAdvantage,-0.4,997,14
Oregon,26451,70,Female,Harris,RMG Research,-0.4,589,11
Oregon,26452,79,Male,Harris,InsiderAdvantage,-0.3,876,28
Oregon,26453,100,Male,Trump,InsiderAdvantage,-0.4,595,8
Oregon,26454,69,Male,Trump,InsiderAdvantage,-0.3,675,23
Oregon,26455,94,Female,Harris,RMG Research,-0.3,941,18
Oregon,26456,48,Female,Harris,RMG Research,-0.4,566,16
Oregon,26457,92,Male,Trump,RMG Research,-0.4,622,28
Oregon,26458,97,Male,Trump,InsiderAdvantage,-0.4,505,2
Oregon,26459,28,Male,Harris,InsiderAdvantage,-0.4,698,6
Oregon,26460,86,Female,Trump,RMG Research,-0.4,777,12
Oregon,26461,61,Female,Trump,RMG Research,-0.4,871,8
Oregon,26462,29,Female,Trump,InsiderAdvantage,-0.4,788,20
Oregon,26463,81,Male,Trump,RMG Research,-0.4,823,4
Oregon,26464,41,Male,Trump,RMG Research,-0.3,563,22
Oregon,26465,24,Male,Harris,RMG Research,-0.4,554,6
Oregon,26466,24,Male,Trump,InsiderAdvantage,-0.3,829,28
Oregon,26467,25,Other,Harris,InsiderAdvantage,-0.3,893,11
Oregon,26468,86,Male,Trump,InsiderAdvantage,-0.3,799,10
Oregon,26469,87,Female,Harris,RMG Research,-0.3,791,27
Oregon,26470,45,Male,Trump,RMG Research,-0.3,945,5
Oregon,26471,46,Female,Harris,InsiderAdvantage,-0.3,644,17
Oregon,26472,50,Male,Harris,InsiderAdvantage,-0.3,994,2
Oregon,26473,45,Male,Harris,InsiderAdvantage,-0.4,960,25
Oregon,26474,46,Female,Harris,InsiderAdvantage,-0.3,721,18
Oregon,26475,64,Male,Harris,InsiderAdvantage,-0.3,902,11
Oregon,26476,40,Male,Harris,InsiderAdvantage,-0.3,949,12
Oregon,26477,31,Other,Trump,InsiderAdvantage,-0.4,505,26
Oregon,26478,60,Male,Harris,InsiderAdvantage,-0.4,770,1
Oregon,26479,56,Female,Trump,InsiderAdvantage,-0.3,670,30
Oregon,26480,80,Male,Trump,InsiderAdvantage,-0.4,750,2
Oregon,26481,30,Female,Harris,RMG Research,-0.4,644,11
Oregon,26482,95,Male,Trump,InsiderAdvantage,-0.4,834,25
Oregon,26483,48,Other,Trump,RMG Research,-0.3,726,6
Oregon,26484,46,Male,Trump,InsiderAdvantage,-0.3,942,27
Oregon,26485,54,Male,Harris,RMG Research,-0.3,748,23
Oregon,26486,97,Male,Trump,RMG Research,-0.3,649,17
Oregon,26487,33,Female,Harris,InsiderAdvantage,-0.4,564,3
Oregon,26488,32,Female,Harris,RMG Research,-0.4,991,23
Oregon,26489,40,Female,Trump,RMG Research,-0.3,608,4
Oregon,26490,36,Male,Trump,RMG Research,-0.3,591,27
Oregon,26491,82,Male,Harris,InsiderAdvantage,-0.4,705,6
Oregon,26492,96,Male,Harris,InsiderAdvantage,-0.4,598,10
Oregon,26493,47,Male,Harris,RMG Research,-0.3,621,12
Oregon,26494,42,Male,Harris,RMG Research,-0.3,858,28
Oregon,26495,73,Female,Harris,InsiderAdvantage,-0.3,891,28
Oregon,26496,87,Male,Harris,RMG Research,-0.4,721,2
Oregon,26497,32,Male,Trump,RMG Research,-0.3,775,5
Oregon,26498,68,Female,Harris,InsiderAdvantage,-0.4,781,4
Oregon,26499,22,Male,Trump,RMG Research,-0.3,524,29
Oregon,26500,88,Male,Trump,InsiderAdvantage,-0.4,539,17
Oregon,26501,19,Female,Trump,InsiderAdvantage,-0.4,516,6
Oregon,26502,66,Male,Trump,RMG Research,-0.3,964,24
Oregon,26503,38,Male,Harris,InsiderAdvantage,-0.4,987,7
Oregon,26504,42,Other,Trump,InsiderAdvantage,-0.3,531,13
Oregon,26505,94,Female,Harris,RMG Research,-0.4,686,5
Oregon,26506,75,Male,Trump,RMG Research,-0.4,931,24
Oregon,26507,95,Female,Harris,InsiderAdvantage,-0.4,906,25
Oregon,26508,55,Female,Trump,InsiderAdvantage,-0.3,714,19
Oregon,26509,24,Male,Harris,InsiderAdvantage,-0.3,683,21
Oregon,26510,25,Female,Trump,InsiderAdvantage,-0.3,795,10
Oregon,26511,56,Female,Harris,RMG Research,-0.3,769,10
Oregon,26512,64,Male,Trump,InsiderAdvantage,-0.4,591,2
Oregon,26513,86,Other,Trump,RMG Research,-0.3,941,25
Oregon,26514,87,Male,Trump,RMG Research,-0.4,503,30
Oregon,26515,74,Male,Harris,InsiderAdvantage,-0.4,987,14
Oregon,26516,20,Female,Trump,InsiderAdvantage,-0.3,656,13
Oregon,26517,81,Male,Trump,RMG Research,-0.4,954,11
Oregon,26518,34,Male,Trump,RMG Research,-0.3,863,14
Oregon,26519,56,Female,Harris,RMG Research,-0.4,687,10
Oregon,26520,28,Male,Trump,InsiderAdvantage,-0.3,942,26
Oregon,26521,89,Female,Trump,InsiderAdvantage,-0.3,847,24
Oregon,26522,85,Male,Harris,InsiderAdvantage,-0.4,932,8
Oregon,26523,23,Male,Trump,RMG Research,-0.4,978,24
Oregon,26524,28,Male,Trump,InsiderAdvantage,-0.4,960,21
Oregon,26525,97,Female,Trump,InsiderAdvantage,-0.4,767,22
Oregon,26526,56,Male,Harris,RMG Research,-0.3,854,28
Oregon,26527,62,Female,Harris,RMG Research,-0.3,904,30
Oregon,26528,33,Male,Trump,InsiderAdvantage,-0.4,792,20
Oregon,26529,60,Female,Trump,InsiderAdvantage,-0.3,944,13
Oregon,26530,99,Female,Trump,InsiderAdvantage,-0.3,515,1
Oregon,26531,68,Female,Harris,InsiderAdvantage,-0.3,987,13
Oregon,26532,95,Female,Trump,RMG Research,-0.3,706,16
Oregon,26533,89,Male,Trump,RMG Research,-0.3,876,22
Oregon,26534,65,Male,Harris,RMG Research,-0.3,505,1
Oregon,26535,57,Female,Trump,RMG Research,-0.4,828,23
Oregon,26536,75,Female,Trump,RMG Research,-0.3,967,17
